"ALIGN_SPLIT","OPTIMIZE_SPLIT","OPTIMIZE_REPS","CUDA_THREADS","N_RESTART","CLIPPING","SIM_THRESH","BUFFER_SIZE","TIME","AVG_RMSD","AVG_RMSD^3_TIME"
8,24,1,96,256,50,4,1048576,86.679,2.46,1290.384725544
8,24,1,96,256,50,4,5242880,86.732,2.46,1291.173733152
8,24,1,96,256,256,1,1048576,84.32,2.15,838.00378
8,24,1,96,256,256,1,5242880,86.614,2.15,860.80241225
8,24,1,96,256,256,2,1048576,85.972,2.15,854.4219755
8,24,1,96,256,256,2,5242880,95.396,2.15,948.0812215
8,24,1,96,256,256,3,1048576,84.577,2.15,840.557942375
8,24,1,96,256,256,3,5242880,92.995,2.15,924.219183125
8,24,1,96,256,256,4,1048576,99.013,2.15,984.028323875
8,24,1,96,256,256,4,5242880,87.041,2.15,865.046098375
8,24,1,96,1024,10,1,1048576,253.338,2.93,6372.402490866
8,24,1,96,1024,10,1,5242880,253.06,2.93,6365.40974642
8,24,1,96,1024,10,2,1048576,251.626,2.7,4952.754558
8,24,1,96,1024,10,2,5242880,255.698,2.7,5032.903734
8,24,1,96,1024,10,3,1048576,247.32,2.81,5487.54630012
8,24,1,96,1024,10,3,5242880,251.539,2.81,5581.157645099
8,24,1,96,1024,10,4,1048576,253.279,2.88,6050.296332288
8,24,1,96,1024,10,4,5242880,247.569,2.88,5913.896583168
8,24,1,96,1024,50,1,1048576,254.081,2.35,3297.431457875
8,24,1,96,1024,50,1,5242880,252.525,2.35,3277.237884375
8,24,1,96,1024,50,2,1048576,254.449,2.39,3473.717137631
8,24,1,96,1024,50,2,5242880,257.894,2.39,3520.747998586
8,24,1,96,1024,50,3,1048576,255.54,2.42,3621.63758352
8,24,1,96,1024,50,3,5242880,252.034,2.42,3571.948840592
8,24,1,96,1024,50,4,1048576,253.008,2.49,3906.000502992
8,24,1,96,1024,50,4,5242880,252.925,2.49,3904.719128325
8,24,1,96,1024,256,1,1048576,273.712,2.15,2720.252498
8,24,1,96,1024,256,1,5242880,264.532,2.15,2629.0182155
8,24,1,96,1024,256,2,1048576,265.424,2.19,2787.870101616
8,24,1,96,1024,256,2,5242880,264.825,2.19,2781.578529675
8,24,1,96,1024,256,3,1048576,265.091,2.2,2822.688968
8,24,1,96,1024,256,3,5242880,265.712,2.2,2829.301376
8,24,1,96,1024,256,4,1048576,264.049,2.21,2850.108203189
8,24,1,96,1024,256,4,5242880,263.495,2.21,2844.128404195
8,24,3,32,256,10,1,1048576,142.146,2.89,3431.058883074
8,24,3,32,256,10,1,5242880,141.752,2.89,3421.548680888
8,24,3,32,256,10,2,1048576,142.406,2.76,2994.025769856
8,24,3,32,256,10,2,5242880,142.955,2.76,3005.56826208
8,24,3,32,256,10,3,1048576,140.394,2.69,2732.784512946
8,24,3,32,256,10,3,5242880,140.265,2.69,2730.273513885
8,24,3,32,256,10,4,1048576,144.681,2.73,2943.739957977
8,24,3,32,256,10,4,5242880,141.537,2.73,2879.770822929
8,24,3,32,256,50,1,1048576,149.85,2.32,1871.2021248
8,24,3,32,256,50,1,5242880,148.79,2.32,1857.96572672
8,24,3,32,256,50,2,1048576,140.833,2.31,1735.962623703
8,24,3,32,256,50,2,5242880,141.541,2.31,1744.689708531
8,24,3,32,256,50,3,1048576,142.239,2.33,1799.229045543
8,24,3,32,256,50,3,5242880,146.746,2.33,1856.239607402
8,24,3,32,256,50,4,1048576,146.576,2.37,1951.227480528
8,24,3,32,256,50,4,5242880,145.474,2.37,1936.557598122
8,24,3,32,256,256,1,1048576,156.532,2.06,1368.373942112
8,24,3,32,256,256,1,5242880,153.856,2.06,1344.980842496
8,24,3,32,256,256,2,1048576,156.775,2.06,1370.4982034
8,24,3,32,256,256,2,5242880,155.694,2.06,1361.048300304
8,24,3,32,256,256,3,1048576,150.817,2.06,1318.414463672
8,24,3,32,256,256,3,5242880,150.668,2.06,1317.111933088
8,24,3,32,256,256,4,1048576,155.208,2.06,1356.799777728
8,24,3,32,256,256,4,5242880,153.095,2.06,1338.32832052
8,24,3,32,1024,10,1,1048576,529.3,2.83,11996.6834791
8,24,3,32,1024,10,1,5242880,527.208,2.83,11949.267907896
8,24,3,32,1024,10,2,1048576,522.17,2.65,9717.38788625
8,24,3,32,1024,10,2,5242880,524.314,2.65,9757.28692225
8,24,3,32,1024,10,3,1048576,519.098,2.68,9992.030193536
8,24,3,32,1024,10,3,5242880,520.485,2.68,10018.72832352
8,24,3,32,1024,10,4,1048576,521.764,2.84,11951.684800256
8,24,3,32,1024,10,4,5242880,519.479,2.84,11899.343895616
8,24,3,32,1024,50,1,1048576,530.928,2.29,6375.908511792
8,24,3,32,1024,50,1,5242880,529.619,2.29,6360.188745191
8,24,3,32,1024,50,2,1048576,524.623,2.27,6136.558774709
8,24,3,32,1024,50,2,5242880,522.507,2.27,6111.807747081
8,24,3,32,1024,50,3,1048576,523.896,2.4,7242.338304
8,24,3,32,1024,50,3,5242880,516.394,2.4,7138.630656
8,24,3,32,1024,50,4,1048576,525.044,2.43,7533.807526908
8,24,3,32,1024,50,4,5242880,518.05,2.43,7433.45127135
8,24,3,32,1024,256,1,1048576,545.585,2.06,4769.40368236
8,24,3,32,1024,256,1,5242880,541.859,2.06,4736.831675944
8,24,3,32,1024,256,2,1048576,540.47,2.1,5005.29267
8,24,3,32,1024,256,2,5242880,535.585,2.1,4960.052685
8,24,3,32,1024,256,3,1048576,535.559,2.15,5322.586176625
8,24,3,32,1024,256,3,5242880,542.023,2.15,5386.827832625
8,24,3,32,1024,256,4,1048576,533.778,2.15,5304.88593075
8,24,3,32,1024,256,4,5242880,541.008,2.15,5376.740382
8,24,3,96,256,10,1,1048576,153.053,2.89,3694.327348157
8,24,3,96,256,10,1,5242880,149.847,2.89,3616.942301943
8,24,3,96,256,10,2,1048576,151.162,2.76,3178.116957312
8,24,3,96,256,10,2,5242880,152.202,2.76,3199.982516352
8,24,3,96,256,10,3,1048576,151.633,2.69,2951.552872997
8,24,3,96,256,10,3,5242880,152.164,2.69,2961.888845876
8,24,3,96,256,10,4,1048576,151.15,2.73,3075.36092955
8,24,3,96,256,10,4,5242880,151.25,2.73,3077.39557125
8,24,3,96,256,50,1,1048576,153.537,2.32,1917.242313216
8,24,3,96,256,50,1,5242880,153.427,2.32,1915.868724736
8,24,3,96,256,50,2,1048576,156.927,2.31,1934.343560457
8,24,3,96,256,50,2,5242880,153.511,2.31,1892.236608801
8,24,3,96,256,50,3,1048576,152.857,2.33,1933.539705809
8,24,3,96,256,50,3,5242880,153.783,2.33,1945.252991871
8,24,3,96,256,50,4,1048576,153.59,2.37,2044.59822027
8,24,3,96,256,50,4,5242880,156.596,2.37,2084.614251588
8,24,3,96,256,256,1,1048576,164.99,2.06,1442.31222184
8,24,3,96,256,256,1,5242880,165.149,2.06,1443.702170584
8,24,3,96,256,256,2,1048576,165.834,2.06,1449.690314544
8,24,3,96,256,256,2,5242880,163.523,2.06,1429.487977768
8,24,3,96,256,256,3,1048576,164.308,2.06,1436.350303328
8,24,3,96,256,256,3,5242880,163.467,2.06,1428.998436072
8,24,3,96,256,256,4,1048576,162.425,2.06,1419.8894638
8,24,3,96,256,256,4,5242880,164.212,2.06,1435.511088992
8,24,3,96,1024,10,1,1048576,555.814,2.83,12597.628247218
8,24,3,96,1024,10,1,5242880,560.789,2.83,12710.387552543
8,24,3,96,1024,10,2,1048576,558.016,2.65,10384.468504
8,24,3,96,1024,10,2,5242880,554.453,2.65,10318.162410125
8,24,3,96,1024,10,3,1048576,550.356,2.68,10593.710184192
8,24,3,96,1024,10,3,5242880,551.21,2.68,10610.14868672
8,24,3,96,1024,10,4,1048576,557.299,2.84,12765.660312896
8,24,3,96,1024,10,4,5242880,558.582,2.84,12795.049100928
8,24,3,96,1024,50,1,1048576,569.591,2.29,6840.212053499
8,24,3,96,1024,50,1,5242880,566.289,2.29,6800.558371821
8,24,3,96,1024,50,2,1048576,559.899,2.27,6549.185074617
8,24,3,96,1024,50,2,5242880,557.641,2.27,6522.773061203
8,24,3,96,1024,50,3,1048576,568.081,2.4,7853.151744
8,24,3,96,1024,50,3,5242880,559.428,2.4,7733.532672
8,24,3,96,1024,50,4,1048576,555.568,2.43,7971.793564176
8,24,3,96,1024,50,4,5242880,559.777,2.43,8032.188113739
8,24,3,96,1024,256,1,1048576,577.857,2.06,5051.519568312
8,24,3,96,1024,256,1,5242880,575.902,2.06,5034.429318032
8,24,3,96,1024,256,2,1048576,576.807,2.1,5341.809627
8,24,3,96,1024,256,2,5242880,570.679,2.1,5285.058219
8,24,3,96,1024,256,3,1048576,572.783,2.15,5692.532247625
8,24,3,96,1024,256,3,5242880,574.797,2.15,5712.548134875
8,24,3,96,1024,256,4,1048576,570.265,2.15,5667.507419375
8,24,3,96,1024,256,4,5242880,568.853,2.15,5653.474433875
8,24,5,32,256,10,1,1048576,203.76,2.89,4918.27105944
8,24,5,32,256,10,1,5242880,201.753,2.89,4869.826958457
8,24,5,32,256,10,2,1048576,204.436,2.76,4298.180219136
8,24,5,32,256,10,2,5242880,206.207,2.76,4335.414743232
8,24,5,32,256,10,3,1048576,202.626,2.72,4077.574299648
8,24,5,32,256,10,3,5242880,207.103,2.72,4167.667871744
8,24,5,32,256,10,4,1048576,203.715,2.75,4236.635390625
8,24,5,32,256,10,4,5242880,202.675,2.75,4215.006640625
8,24,5,32,256,50,1,1048576,205.485,2.32,2565.92571648
8,24,5,32,256,50,1,5242880,205.963,2.32,2571.894582784
8,24,5,32,256,50,2,1048576,210.613,2.3,2562.528371
8,24,5,32,256,50,2,5242880,208.94,2.3,2542.17298
8,24,5,32,256,50,3,1048576,208.137,2.34,2666.839399848
8,24,5,32,256,50,3,5242880,204.619,2.34,2621.763603576
8,24,5,32,256,50,4,1048576,208.252,2.36,2737.317600512
8,24,5,32,256,50,4,5242880,203.626,2.36,2676.512272256
8,24,5,32,256,256,1,1048576,219.203,2.06,1916.232292648
8,24,5,32,256,256,1,5242880,216.93,2.06,1896.36214488
8,24,5,32,256,256,2,1048576,220.027,2.06,1923.435549032
8,24,5,32,256,256,2,5242880,217.287,2.06,1899.482973192
8,24,5,32,256,256,3,1048576,213.555,2.06,1866.85851588
8,24,5,32,256,256,3,5242880,220.39,2.06,1926.60882824
8,24,5,32,256,256,4,1048576,218.084,2.06,1906.450200544
8,24,5,32,256,256,4,5242880,216.417,2.06,1891.877593272
8,24,5,32,1024,10,1,1048576,800.262,2.87,18918.116054586
8,24,5,32,1024,10,1,5242880,799.146,2.87,18891.733922838
8,24,5,32,1024,10,2,1048576,782.153,2.63,14228.494845391
8,24,5,32,1024,10,2,5242880,794.711,2.63,14456.943036817
8,24,5,32,1024,10,3,1048576,795.862,2.68,15319.413933184
8,24,5,32,1024,10,3,5242880,794.791,2.68,15298.798434112
8,24,5,32,1024,10,4,1048576,797.883,2.83,18084.167399121
8,24,5,32,1024,10,4,5242880,788.788,2.83,17878.027523356
8,24,5,32,1024,50,1,1048576,800.026,2.28,9482.189761152
8,24,5,32,1024,50,1,5242880,801.439,2.28,9498.937134528
8,24,5,32,1024,50,2,1048576,807.317,2.26,9319.002218792
8,24,5,32,1024,50,2,5242880,805.12,2.26,9293.64186112
8,24,5,32,1024,50,3,1048576,792.588,2.38,10685.094411936
8,24,5,32,1024,50,3,5242880,798.217,2.38,10760.980492024
8,24,5,32,1024,50,4,1048576,785.544,2.44,11411.428010496
8,24,5,32,1024,50,4,5242880,788.314,2.44,11451.667202176
8,24,5,32,1024,256,1,1048576,811.376,2.06,7092.899698816
8,24,5,32,1024,256,1,5242880,816.12,2.06,7134.37087392
8,24,5,32,1024,256,2,1048576,802.371,2.09,7325.108839059
8,24,5,32,1024,256,2,5242880,799.98,2.09,7303.28061342
8,24,5,32,1024,256,3,1048576,809.867,2.15,8048.761946125
8,24,5,32,1024,256,3,5242880,812.273,2.15,8072.673676375
8,24,5,32,1024,256,4,1048576,811.149,2.16,8174.513032704
8,24,5,32,1024,256,4,5242880,804.8,2.16,8110.5297408
8,24,5,96,256,10,1,1048576,218.828,2.89,5281.975949132
8,24,5,96,256,10,1,5242880,222.429,2.89,5368.895335101
8,24,5,96,256,10,2,1048576,219.232,2.76,4609.259845632
8,24,5,96,256,10,2,5242880,218.166,2.76,4586.847647616
8,24,5,96,256,10,3,1048576,217.623,2.72,4379.368648704
8,24,5,96,256,10,3,5242880,218.119,2.72,4389.349978112
8,24,5,96,256,10,4,1048576,218.28,2.75,4539.541875
8,24,5,96,256,10,4,5242880,218.599,2.75,4546.176078125
8,24,5,96,256,50,1,1048576,222.359,2.32,2776.634189312
8,24,5,96,256,50,1,5242880,220.813,2.32,2757.329027584
8,24,5,96,256,50,2,1048576,219.589,2.3,2671.739363
8,24,5,96,256,50,2,5242880,220.462,2.3,2682.361154
8,24,5,96,256,50,3,1048576,221.678,2.34,2840.338932912
8,24,5,96,256,50,3,5242880,221.209,2.34,2834.329680936
8,24,5,96,256,50,4,1048576,223.008,2.36,2931.274242048
8,24,5,96,256,50,4,5242880,221.769,2.36,2914.988508864
8,24,5,96,256,256,1,1048576,229.064,2.06,2002.435340224
8,24,5,96,256,256,1,5242880,230.55,2.06,2015.4256788
8,24,5,96,256,256,2,1048576,229.179,2.06,2003.440649064
8,24,5,96,256,256,2,5242880,230.487,2.06,2014.874944392
8,24,5,96,256,256,3,1048576,230.829,2.06,2017.864645464
8,24,5,96,256,256,3,5242880,232.24,2.06,2030.19934784
8,24,5,96,256,256,4,1048576,227.412,2.06,1987.993860192
8,24,5,96,256,256,4,5242880,232.459,2.06,2032.113805544
8,24,5,96,1024,10,1,1048576,853.064,2.87,20166.350212792
8,24,5,96,1024,10,1,5242880,850.315,2.87,20101.364119445
8,24,5,96,1024,10,2,1048576,844.127,2.63,15355.891581769
8,24,5,96,1024,10,2,5242880,848.997,2.63,15444.483928659
8,24,5,96,1024,10,3,1048576,840.763,2.68,16183.705738816
8,24,5,96,1024,10,3,5242880,840.239,2.68,16173.619350848
8,24,5,96,1024,10,4,1048576,852.655,2.83,19325.585021485
8,24,5,96,1024,10,4,5242880,846.218,2.83,19179.689212766
8,24,5,96,1024,50,1,1048576,846.817,2.28,10036.773163584
8,24,5,96,1024,50,1,5242880,856.138,2.28,10147.248936576
8,24,5,96,1024,50,2,1048576,857.058,2.26,9893.171336208
8,24,5,96,1024,50,2,5242880,850.953,2.26,9822.700246728
8,24,5,96,1024,50,3,1048576,840.55,2.38,11331.6831796
8,24,5,96,1024,50,3,5242880,847.042,2.38,11419.203597424
8,24,5,96,1024,50,4,1048576,860.913,2.44,12506.297193792
8,24,5,96,1024,50,4,5242880,851.927,2.44,12375.759512768
8,24,5,96,1024,256,1,1048576,867.237,2.06,7581.226282392
8,24,5,96,1024,256,1,5242880,860.306,2.06,7520.636755696
8,24,5,96,1024,256,2,1048576,871.513,2.09,7956.328904777
8,24,5,96,1024,256,2,5242880,867.079,2.09,7915.849459991
8,24,5,96,1024,256,3,1048576,870.08,2.15,8647.18132
8,24,5,96,1024,256,3,5242880,867.995,2.15,8626.459808125
8,24,5,96,1024,256,4,1048576,860.529,2.16,8672.149661184
8,24,5,96,1024,256,4,5242880,864.317,2.16,8710.323973632
16,8,1,32,256,10,1,1048576,60.211,2.81,1335.964136651
16,8,1,32,256,10,1,5242880,61.71,2.81,1369.22401011
16,8,1,32,256,10,2,1048576,61.324,2.7,1207.040292
16,8,1,32,256,10,2,5242880,63.788,2.7,1255.539204
16,8,1,32,256,10,3,1048576,63.708,2.73,1296.229534236
16,8,1,32,256,10,3,5242880,68.128,2.73,1386.160697376
16,8,1,32,256,10,4,1048576,63.018,2.76,1324.926730368
16,8,1,32,256,10,4,5242880,60.011,2.76,1261.705830336
16,8,1,32,256,50,1,1048576,73.312,2.33,927.348194144
16,8,1,32,256,50,1,5242880,69.308,2.33,876.700248796
16,8,1,32,256,50,2,1048576,68.599,2.34,878.952401496
16,8,1,32,256,50,2,5242880,80.889,2.34,1036.422991656
16,8,1,32,256,50,3,1048576,63.664,2.35,826.223434
16,8,1,32,256,50,3,5242880,66.203,2.35,859.174258625
16,8,1,32,256,50,4,1048576,62.899,2.36,826.760558144
16,8,1,32,256,50,4,5242880,78.461,2.36,1031.311470016
16,8,1,32,256,256,1,1048576,69.59,2.14,682.00593896
16,8,1,32,256,256,1,5242880,86.849,2.14,851.150076056
16,8,1,32,256,256,2,1048576,88.552,2.14,867.840061888
16,8,1,32,256,256,2,5242880,80.257,2.14,786.546208408
16,8,1,32,256,256,3,1048576,68.494,2.14,671.264761936
16,8,1,32,256,256,3,5242880,69.312,2.14,679.281443328
16,8,1,32,256,256,4,1048576,73.81,2.14,723.36339064
16,8,1,32,256,256,4,5242880,75.617,2.14,741.072612248
16,8,1,32,1024,10,1,1048576,177.157,2.86,4144.349915992
16,8,1,32,1024,10,1,5242880,184.464,2.86,4315.287360384
16,8,1,32,1024,10,2,1048576,178.966,2.76,3762.684268416
16,8,1,32,1024,10,2,5242880,180.29,2.76,3790.52080704
16,8,1,32,1024,10,3,1048576,182.07,2.8,3996.80064
16,8,1,32,1024,10,3,5242880,179.183,2.8,3933.425216
16,8,1,32,1024,10,4,1048576,183.416,2.92,4566.524292608
16,8,1,32,1024,10,4,5242880,180.787,2.92,4501.069848256
16,8,1,32,1024,50,1,1048576,185.316,2.34,2374.436117664
16,8,1,32,1024,50,1,5242880,179.908,2.34,2305.143932832
16,8,1,32,1024,50,2,1048576,185.061,2.39,2526.437782059
16,8,1,32,1024,50,2,5242880,182.622,2.39,2493.140751618
16,8,1,32,1024,50,3,1048576,185.17,2.43,2656.98710919
16,8,1,32,1024,50,3,5242880,179.97,2.43,2582.37279279
16,8,1,32,1024,50,4,1048576,179.946,2.48,2744.714898432
16,8,1,32,1024,50,4,5242880,183.97,2.48,2806.09293824
16,8,1,32,1024,256,1,1048576,192.846,2.21,2081.552918406
16,8,1,32,1024,256,1,5242880,193.983,2.21,2093.825538363
16,8,1,32,1024,256,2,1048576,190.108,2.23,2108.215403236
16,8,1,32,1024,256,2,5242880,191.389,2.23,2122.421138563
16,8,1,32,1024,256,3,1048576,191.587,2.24,2153.327525888
16,8,1,32,1024,256,3,5242880,191.236,2.24,2149.382488064
16,8,1,32,1024,256,4,1048576,191.969,2.25,2186.646890625
16,8,1,32,1024,256,4,5242880,189.732,2.25,2161.1660625
16,8,1,96,256,10,1,1048576,63.218,2.81,1402.683575938
16,8,1,96,256,10,1,5242880,78.381,2.81,1739.120841621
16,8,1,96,256,10,2,1048576,78.997,2.7,1554.897951
16,8,1,96,256,10,2,5242880,82.988,2.7,1633.452804
16,8,1,96,256,10,3,1048576,64.267,2.73,1307.603181339
16,8,1,96,256,10,3,5242880,67.295,2.73,1369.212132015
16,8,1,96,256,10,4,1048576,81.219,2.76,1707.595038144
16,8,1,96,256,10,4,5242880,78.855,2.76,1657.89294048
16,8,1,96,256,50,1,1048576,84.41,2.33,1067.73053617
16,8,1,96,256,50,1,5242880,64.566,2.33,816.717092742
16,8,1,96,256,50,2,1048576,80.369,2.34,1029.760281576
16,8,1,96,256,50,2,5242880,82.621,2.34,1058.614941384
16,8,1,96,256,50,3,1048576,80.922,2.35,1050.19560075
16,8,1,96,256,50,3,5242880,82.66,2.35,1072.7511475
16,8,1,96,256,50,4,1048576,81.41,2.36,1070.07388096
16,8,1,96,256,50,4,5242880,82.141,2.36,1079.682332096
16,8,1,96,256,256,1,1048576,68.891,2.14,675.155498504
16,8,1,96,256,256,1,5242880,81.832,2.14,801.981750208
16,8,1,96,256,256,2,1048576,71.449,2.14,700.224778456
16,8,1,96,256,256,2,5242880,88.687,2.14,869.163108328
16,8,1,96,256,256,3,1048576,82.6,2.14,809.5084144
16,8,1,96,256,256,3,5242880,89.38,2.14,875.95474672
16,8,1,96,256,256,4,1048576,86.087,2.14,843.682213928
16,8,1,96,256,256,4,5242880,79.006,2.14,774.285978064
16,8,1,96,1024,10,1,1048576,192.317,2.86,4498.997740952
16,8,1,96,1024,10,1,5242880,191.704,2.86,4484.657429824
16,8,1,96,1024,10,2,1048576,193.023,2.76,4058.226733248
16,8,1,96,1024,10,2,5242880,191.264,2.76,4021.244504064
16,8,1,96,1024,10,3,1048576,190.646,2.8,4185.060992
16,8,1,96,1024,10,3,5242880,191.293,2.8,4199.263936
16,8,1,96,1024,10,4,1048576,193.904,2.92,4827.644951552
16,8,1,96,1024,10,4,5242880,189.975,2.92,4729.8242928
16,8,1,96,1024,50,1,1048576,192.956,2.34,2472.326704224
16,8,1,96,1024,50,1,5242880,190.526,2.34,2441.191347504
16,8,1,96,1024,50,2,1048576,192.845,2.39,2632.704319555
16,8,1,96,1024,50,2,5242880,192.762,2.39,2631.571210278
16,8,1,96,1024,50,3,1048576,190.354,2.43,2731.371843078
16,8,1,96,1024,50,3,5242880,192.845,2.43,2767.114970415
16,8,1,96,1024,50,4,1048576,194.715,2.48,2969.98633728
16,8,1,96,1024,50,4,5242880,192.134,2.48,2930.618364928
16,8,1,96,1024,256,1,1048576,201.925,2.21,2179.550382425
16,8,1,96,1024,256,1,5242880,205.597,2.21,2219.185440017
16,8,1,96,1024,256,2,1048576,200.384,2.23,2222.171793728
16,8,1,96,1024,256,2,5242880,206.178,2.23,2286.424744926
16,8,1,96,1024,256,3,1048576,202.169,2.24,2272.263110656
16,8,1,96,1024,256,3,5242880,202.116,2.24,2271.667421184
16,8,1,96,1024,256,4,1048576,202.568,2.25,2307.376125
16,8,1,96,1024,256,4,5242880,202.546,2.25,2307.12553125
16,8,3,32,256,10,1,1048576,92.539,2.92,2303.951626432
16,8,3,32,256,10,1,5242880,95.766,2.92,2384.294529408
16,8,3,32,256,10,2,1048576,92.779,2.92,2309.926927552
16,8,3,32,256,10,2,5242880,100.408,2.92,2499.866811904
16,8,3,32,256,10,3,1048576,104.465,2.74,2148.93112916
16,8,3,32,256,10,3,5242880,92.819,2.74,1909.363312856
16,8,3,32,256,10,4,1048576,92.246,2.78,1981.900882192
16,8,3,32,256,10,4,5242880,92.814,2.78,1994.104334928
16,8,3,32,256,50,1,1048576,104.195,2.3,1267.740565
16,8,3,32,256,50,1,5242880,98.085,2.3,1193.400195
16,8,3,32,256,50,2,1048576,94.943,2.31,1170.304540713
16,8,3,32,256,50,2,5242880,101.319,2.31,1248.897609729
16,8,3,32,256,50,3,1048576,106.62,2.34,1366.11182448
16,8,3,32,256,50,3,5242880,97.516,2.34,1249.463146464
16,8,3,32,256,50,4,1048576,100.535,2.34,1288.14530364
16,8,3,32,256,50,4,5242880,96.736,2.34,1239.469081344
16,8,3,32,256,256,1,1048576,114.336,2.12,1089.408043008
16,8,3,32,256,256,1,5242880,112.239,2.12,1069.427558592
16,8,3,32,256,256,2,1048576,111.699,2.12,1064.282369472
16,8,3,32,256,256,2,5242880,103.491,2.12,986.075494848
16,8,3,32,256,256,3,1048576,108.721,2.12,1035.907604288
16,8,3,32,256,256,3,5242880,113.978,2.12,1085.996973184
16,8,3,32,256,256,4,1048576,114.195,2.12,1088.06457696
16,8,3,32,256,256,4,5242880,111.833,2.12,1065.559138624
16,8,3,32,1024,10,1,1048576,334.351,2.96,8671.171175936
16,8,3,32,1024,10,1,5242880,336.362,2.96,8723.325125632
16,8,3,32,1024,10,2,1048576,334.425,2.91,8240.958036675
16,8,3,32,1024,10,2,5242880,332.638,2.91,8196.922477098
16,8,3,32,1024,10,3,1048576,335.345,2.76,7050.48643872
16,8,3,32,1024,10,3,5242880,329.542,2.76,6928.480824192
16,8,3,32,1024,10,4,1048576,334.623,2.8,7345.644096
16,8,3,32,1024,10,4,5242880,329.754,2.8,7238.759808
16,8,3,32,1024,50,1,1048576,334.192,2.34,4281.970013568
16,8,3,32,1024,50,1,5242880,336.593,2.34,4312.733796072
16,8,3,32,1024,50,2,1048576,334.095,2.37,4447.490347035
16,8,3,32,1024,50,2,5242880,336.091,2.37,4474.061204823
16,8,3,32,1024,50,3,1048576,338.932,2.44,4923.591954688
16,8,3,32,1024,50,3,5242880,334.649,2.44,4861.373738816
16,8,3,32,1024,50,4,1048576,335.929,2.47,5062.189013167
16,8,3,32,1024,50,4,5242880,334.062,2.47,5034.054773826
16,8,3,32,1024,256,1,1048576,350.761,2.15,3485.994353375
16,8,3,32,1024,256,1,5242880,345.798,2.15,3436.67019825
16,8,3,32,1024,256,2,1048576,347.461,2.17,3550.465253293
16,8,3,32,1024,256,2,5242880,345.8,2.17,3533.4926354
16,8,3,32,1024,256,3,1048576,352.59,2.2,3754.37832
16,8,3,32,1024,256,3,5242880,344.817,2.2,3671.611416
16,8,3,32,1024,256,4,1048576,349.156,2.2,3717.813088
16,8,3,32,1024,256,4,5242880,346.786,2.2,3692.577328
16,8,3,96,256,10,1,1048576,99.538,2.92,2478.206345344
16,8,3,96,256,10,1,5242880,102.043,2.92,2540.573550784
16,8,3,96,256,10,2,1048576,98.777,2.92,2459.259661376
16,8,3,96,256,10,2,5242880,96.728,2.92,2408.245528064
16,8,3,96,256,10,3,1048576,99.531,2.74,2047.434683544
16,8,3,96,256,10,3,5242880,96.371,2.74,1982.430879704
16,8,3,96,256,10,4,1048576,104.212,2.78,2238.989817824
16,8,3,96,256,10,4,5242880,107.721,2.78,2314.380514392
16,8,3,96,256,50,1,1048576,98.776,2.3,1201.807592
16,8,3,96,256,50,1,5242880,108.321,2.3,1317.941607
16,8,3,96,256,50,2,1048576,109.314,2.31,1347.447105774
16,8,3,96,256,50,2,5242880,107.834,2.31,1329.204047094
16,8,3,96,256,50,3,1048576,99.273,2.34,1271.975418792
16,8,3,96,256,50,3,5242880,100.205,2.34,1283.91704532
16,8,3,96,256,50,4,1048576,108.379,2.34,1388.649722616
16,8,3,96,256,50,4,5242880,108.831,2.34,1394.441155224
16,8,3,96,256,256,1,1048576,117.959,2.12,1123.928450752
16,8,3,96,256,256,1,5242880,113.001,2.12,1076.687992128
16,8,3,96,256,256,2,1048576,115.005,2.12,1095.78236064
16,8,3,96,256,256,2,5242880,116.926,2.12,1114.085894528
16,8,3,96,256,256,3,1048576,116.462,2.12,1109.664843136
16,8,3,96,256,256,3,5242880,117.153,2.12,1116.248779584
16,8,3,96,256,256,4,1048576,114.919,2.12,1094.962941632
16,8,3,96,256,256,4,5242880,115.76,2.12,1102.97609728
16,8,3,96,1024,10,1,1048576,354.983,2.96,9206.248396288
16,8,3,96,1024,10,1,5242880,354.049,2.96,9182.025726464
16,8,3,96,1024,10,2,1048576,353.237,2.91,8704.526557527
16,8,3,96,1024,10,2,5242880,355.544,2.91,8761.376046024
16,8,3,96,1024,10,3,1048576,354.717,2.76,7457.774524992
16,8,3,96,1024,10,3,5242880,355.61,2.76,7476.54947136
16,8,3,96,1024,10,4,1048576,355.813,2.8,7810.806976
16,8,3,96,1024,10,4,5242880,352.441,2.8,7736.784832
16,8,3,96,1024,50,1,1048576,356.136,2.34,4563.136378944
16,8,3,96,1024,50,1,5242880,359.427,2.34,4605.303646008
16,8,3,96,1024,50,2,1048576,356.072,2.37,4740.049335816
16,8,3,96,1024,50,2,5242880,358.517,2.37,4772.597305401
16,8,3,96,1024,50,3,1048576,354.588,2.44,5151.023284992
16,8,3,96,1024,50,3,5242880,363.869,2.44,5285.846367296
16,8,3,96,1024,50,4,1048576,354.315,2.47,5339.251747245
16,8,3,96,1024,50,4,5242880,359.525,2.47,5417.762399075
16,8,3,96,1024,256,1,1048576,369.364,2.15,3670.8779435
16,8,3,96,1024,256,1,5242880,373.357,2.15,3710.561874875
16,8,3,96,1024,256,2,1048576,371.488,2.17,3795.980659744
16,8,3,96,1024,256,2,5242880,372.661,2.17,3807.966740893
16,8,3,96,1024,256,3,1048576,370.631,2.2,3946.478888
16,8,3,96,1024,256,3,5242880,370.208,2.2,3941.974784
