confidence,hypo_step,max_arm_length,num_threads,exec_time_s,cost
54,1,1,17,128.46,2183820
44,1,1,17,125.66,2136220
34,1,1,17,110.59,1880030
24,1,1,17,124.21,2111570
14,1,1,17,122.73,2086410
64,3,16,16,88.46,1415360
54,3,16,16,95.36,1525760
44,3,16,16,94.28,1508480
34,3,16,16,100.29,1604640
24,3,16,16,95.3,1524800
14,3,16,16,98.49,1575840
64,2,16,16,121.54,1944640
54,2,16,16,121.4,1942400
44,2,16,16,113.66,1818560
34,2,16,16,110.63,1770080
24,2,16,16,114.94,1839040
14,2,16,16,108.1,1729600
64,1,16,16,166.36,2661760
54,1,16,16,147.38,2358080
44,1,16,16,161.76,2588160
34,1,16,16,156.98,2511680
24,1,16,16,180.34,2885440
14,1,16,16,150.03,2400480
64,3,15,16,82.57,1321120
54,3,15,16,92.19,1475040
44,3,15,16,95.93,1534880
34,3,15,16,94.25,1508000
24,3,15,16,97.57,1561120
14,3,15,16,93.27,1492320
64,2,15,16,118.77,1900320
54,2,15,16,104.94,1679040
44,2,15,16,108.8,1740800
34,2,15,16,117.7,1883200
24,2,15,16,113.22,1811520
14,2,15,16,109.91,1758560
64,1,15,16,165.44,2647040
54,1,15,16,182.31,2916960
44,1,15,16,183.29,2932640
34,1,15,16,173.7,2779200
24,1,15,16,176.03,2816480
14,1,15,16,176.64,2826240
64,3,14,16,94.71,1515360
54,3,14,16,88.8,1420800
44,3,14,16,87.64,1402240
34,3,14,16,89.95,1439200
24,3,14,16,82.98,1327680
14,3,14,16,90.31,1444960
64,2,14,16,119.56,1912960
54,2,14,16,113.88,1822080
44,2,14,16,109.61,1753760
34,2,14,16,107.1,1713600
24,2,14,16,115.63,1850080
14,2,14,16,111.38,1782080
64,1,14,16,153.33,2453280
54,1,14,16,146.87,2349920
44,1,14,16,177.65,2842400
34,1,14,16,153.82,2461120
24,1,14,16,155.07,2481120
14,1,14,16,152.79,2444640
64,3,13,16,85.05,1360800
54,3,13,16,78.41,1254560
44,3,13,16,95.36,1525760
34,3,13,16,91.61,1465760
24,3,13,16,91.23,1459680
14,3,13,16,87.98,1407680
64,2,13,16,107.96,1727360
54,2,13,16,103.32,1653120
44,2,13,16,105.01,1680160
34,2,13,16,109.56,1752960
24,2,13,16,107.31,1716960
14,2,13,16,107.23,1715680
64,1,13,16,158.41,2534560
54,1,13,16,133.89,2142240
44,1,13,16,176.77,2828320
34,1,13,16,174.08,2785280
24,1,13,16,170.43,2726880
14,1,13,16,156.35,2501600
64,3,12,16,78.41,1254560
54,3,12,16,92.65,1482400
44,3,12,16,88.78,1420480
34,3,12,16,84.59,1353440
24,3,12,16,89.21,1427360
14,3,12,16,85.69,1371040
64,2,12,16,104.91,1678560
54,2,12,16,106.95,1711200
44,2,12,16,109.25,1748000
34,2,12,16,106.14,1698240
24,2,12,16,106.25,1700000
14,2,12,16,98.75,1580000
64,1,12,16,151.51,2424160
54,1,12,16,161.83,2589280
44,1,12,16,163.54,2616640
34,1,12,16,160.98,2575680
34,1,12,16,160.12,2561920
14,1,12,16,144.8,2316800
64,3,11,16,96.31,1540960
54,3,11,16,86.75,1388000
44,3,11,16,89.9,1438400
34,3,11,16,87.14,1394240
24,3,11,16,89.18,1426880
14,3,11,16,80.57,1289120
64,2,11,16,107.95,1727200
54,2,11,16,105.95,1695200
44,2,11,16,117.15,1874400
34,2,11,16,112.72,1803520
24,2,11,16,109.8,1756800
14,2,11,16,99.25,1588000
64,1,11,16,158.73,2539680
54,1,11,16,171.77,2748320
44,1,11,16,167.9,2686400
34,1,11,16,153.69,2459040
24,1,11,16,168.48,2695680
14,1,11,16,145.28,2324480
64,3,10,16,80.16,1282560
54,3,10,16,86.35,1381600
44,3,10,16,78.72,1259520
34,3,10,16,77.61,1241760
24,3,10,16,89.87,1437920
14,3,10,16,87.5,1400000
64,2,10,16,105.09,1681440
54,2,10,16,101.12,1617920
44,2,10,16,100.84,1613440
34,2,10,16,99.27,1588320
24,2,10,16,104.3,1668800
14,2,10,16,101.81,1628960
64,1,10,16,143.67,2298720
54,1,10,16,155.74,2491840
44,1,10,16,136.95,2191200
34,1,10,16,151.36,2421760
24,1,10,16,154.5,2472000
14,1,10,16,148.25,2372000
64,3,9,16,84.39,1350240
54,3,9,16,79.71,1275360
44,3,9,16,87.3,1396800
34,3,9,16,77.54,1240640
24,3,9,16,88.46,1415360
14,3,9,16,83.34,1333440
64,2,9,16,96.91,1550560
54,2,9,16,93.2,1491200
44,2,9,16,97.8,1564800
34,2,9,16,98.77,1580320
24,2,9,16,102.05,1632800
14,2,9,16,102.4,1638400
64,1,9,16,145.98,2335680
54,1,9,16,156.4,2502400
44,1,9,16,150.79,2412640
34,1,9,16,156.76,2508160
24,1,9,16,149.46,2391360
14,1,9,16,157.87,2525920
64,3,8,16,80.65,1290400
54,3,8,16,78.39,1254240
44,3,8,16,79.22,1267520
34,3,8,16,81.35,1301600
24,3,8,16,84.25,1348000
14,3,8,16,72.74,1163840
64,2,8,16,93.95,1503200
54,2,8,16,102.37,1637920
44,2,8,16,93.39,1494240
34,2,8,16,101.08,1617280
24,2,8,16,91.73,1467680
14,2,8,16,98.78,1580480
64,1,8,16,159.19,2547040
54,1,8,16,127.05,2032800
44,1,8,16,127.1,2033600
34,1,8,16,145.1,2321600
24,1,8,16,149.52,2392320
14,1,8,16,137.59,2201440
64,3,7,16,71.23,1139680
54,3,7,16,74.01,1184160
44,3,7,16,73.11,1169760
34,3,7,16,71.29,1140640
24,3,7,16,71.57,1145120
14,3,7,16,82.17,1314720
64,2,7,16,97.3,1556800
54,2,7,16,90.26,1444160
44,2,7,16,85.33,1365280
34,2,7,16,83.79,1340640
24,2,7,16,77.26,1236160
14,2,7,16,88.5,1416000
64,1,7,16,141.1,2257600
54,1,7,16,148.43,2374880
44,1,7,16,153.33,2453280
34,1,7,16,148.75,2380000
24,1,7,16,129.99,2079840
14,1,7,16,125.11,2001760
64,3,6,16,71.86,1149760
54,3,6,16,63.12,1009920
44,3,6,16,60.59,969440
34,3,6,16,72.89,1166240
24,3,6,16,70.63,1130080
14,3,6,16,71.7,1147200
64,2,6,16,86.26,1380160
54,2,6,16,90.13,1442080
44,2,6,16,91.83,1469280
34,2,6,16,91.1,1457600
24,2,6,16,88.66,1418560
14,2,6,16,89.67,1434720
64,1,6,16,134.13,2146080
54,1,6,16,141.17,2258720
44,1,6,16,149.49,2391840
34,1,6,16,148.51,2376160
24,1,6,16,147.65,2362400
14,1,6,16,151.79,2428640
64,3,5,16,70.42,1126720
54,3,5,16,72.13,1154080
44,3,5,16,71.38,1142080
34,3,5,16,70.7,1131200
24,3,5,16,75.83,1213280
14,3,5,16,79.27,1268320
64,2,5,16,91.45,1463200
54,2,5,16,84.77,1356320
44,2,5,16,93.42,1494720
34,2,5,16,88.28,1412480
24,2,5,16,81.27,1300320
14,2,5,16,84.81,1356960
64,1,5,16,141.45,2263200
54,1,5,16,141.93,2270880
44,1,5,16,126.82,2029120
34,1,5,16,133.66,2138560
24,1,5,16,148.93,2382880
14,1,5,16,150.22,2403520
64,3,4,16,70.75,1132000
54,3,4,16,65.63,1050080
44,3,4,16,75.18,1202880
34,3,4,16,73.93,1182880
24,3,4,16,69.23,1107680
14,3,4,16,73.91,1182560
64,2,4,16,86.42,1382720
54,2,4,16,84.04,1344640
44,2,4,16,78.8,1260800
34,2,4,16,88.73,1419680
24,2,4,16,92.65,1482400
14,2,4,16,82.45,1319200
64,1,4,16,129.84,2077440
54,1,4,16,135.34,2165440
44,1,4,16,132.26,2116160
34,1,4,16,124.27,1988320
24,1,4,16,131.35,2101600
14,1,4,16,146.72,2347520
64,3,3,16,71.09,1137440
54,3,3,16,72.52,1160320
44,3,3,16,74.73,1195680
34,3,3,16,78.24,1251840
24,3,3,16,87.83,1405280
14,3,3,16,84.05,1344800
64,2,3,16,90.64,1450240
54,2,3,16,89.1,1425600
44,2,3,16,97.02,1552320
34,2,3,16,84.66,1354560
24,2,3,16,90.05,1440800
14,2,3,16,139.09,2225440
64,1,3,16,154.15,2466400
54,1,3,16,151.86,2429760
44,1,3,16,158.19,2531040
34,1,3,16,178.96,2863360
24,1,3,16,182.83,2925280
14,1,3,16,139.65,2234400
64,3,2,16,89.02,1424320
54,3,2,16,77.26,1236160
44,3,2,16,93.37,1493920
34,3,2,16,92.43,1478880
24,3,2,16,92.25,1476000
14,3,2,16,88.0,1408000
64,2,2,16,94.89,1518240
54,2,2,16,105.72,1691520
44,2,2,16,87.81,1404960
34,2,2,16,91.62,1465920
24,2,2,16,83.46,1335360
14,2,2,16,102.43,1638880
64,1,2,16,134.68,2154880
54,1,2,16,121.71,1947360
44,1,2,16,137.49,2199840
34,1,2,16,139.81,2236960
24,1,2,16,143.24,2291840
14,1,2,16,125.29,2004640
64,3,1,16,79.07,1265120
54,3,1,16,85.85,1373600
44,3,1,16,80.4,1286400
34,3,1,16,82.88,1326080
24,3,1,16,97.83,1565280
14,3,1,16,77.99,1247840
64,2,1,16,89.55,1432800
54,2,1,16,93.1,1489600
44,2,1,16,83.76,1340160
34,2,1,16,80.03,1280480
24,2,1,16,112.98,1807680
14,2,1,16,97.97,1567520
64,1,1,16,121.98,1951680
54,1,1,16,104.47,1671520
44,1,1,16,121.19,1939040
34,1,1,16,120.44,1927040
24,1,1,16,111.75,1788000
14,1,1,16,129.84,2077440
64,3,16,15,103.16,1547400
54,3,16,15,96.86,1452900
44,3,16,15,109.65,1644750
34,3,16,15,97.95,1469250
24,3,16,15,107.44,1611600
14,3,16,15,121.81,1827150
64,2,16,15,107.83,1617450
54,2,16,15,105.95,1589250
44,2,16,15,123.17,1847550
34,2,16,15,113.5,1702500
24,2,16,15,104.37,1565550
14,2,16,15,118.75,1781250
64,1,16,15,185.99,2789850
54,1,16,15,154.42,2316300
44,1,16,15,159.35,2390250
34,1,16,15,194.76,2921400
24,1,16,15,167.12,2506800
14,1,16,15,184.58,2768700
64,3,15,15,102.35,1535250
54,3,15,15,107.59,1613850
44,3,15,15,117.89,1768350
34,3,15,15,105.72,1585800
24,3,15,15,90.83,1362450
14,3,15,15,94.63,1419450
64,2,15,15,124.29,1864350
54,2,15,15,100.45,1506750
44,2,15,15,109.49,1642350
34,2,15,15,114.37,1715550
24,2,15,15,119.59,1793850
14,2,15,15,116.53,1747950
64,1,15,15,192.03,2880450
54,1,15,15,152.98,2294700
44,1,15,15,194.17,2912550
34,1,15,15,194.02,2910300
24,1,15,15,152.73,2290950
14,1,15,15,160.58,2408700
64,3,14,15,77.36,1160400
54,3,14,15,97.72,1465800
44,3,14,15,83.62,1254300
34,3,14,15,104.36,1565400
24,3,14,15,91.55,1373250
14,3,14,15,82.74,1241100
64,2,14,15,122.82,1842300
54,2,14,15,118.74,1781100
44,2,14,15,104.66,1569900
34,2,14,15,115.82,1737300
24,2,14,15,99.04,1485600
14,2,14,15,99.54,1493100
64,1,14,15,145.84,2187600
54,1,14,15,160.8,2412000
44,1,14,15,185.45,2781750
34,1,14,15,150.87,2263050
24,1,14,15,149.04,2235600
14,1,14,15,156.44,2346600
64,3,13,15,93.14,1397100
54,3,13,15,73.52,1102800
44,3,13,15,76.77,1151550
34,3,13,15,73.94,1109100
24,3,13,15,88.77,1331550
14,3,13,15,77.61,1164150
64,2,13,15,93.1,1396500
54,2,13,15,107.06,1605900
44,2,13,15,97.34,1460100
34,2,13,15,104.86,1572900
24,2,13,15,105.29,1579350
14,2,13,15,94.96,1424400
64,1,13,15,151.34,2270100
54,1,13,15,150.68,2260200
44,1,13,15,159.95,2399250
34,1,13,15,177.12,2656800
24,1,13,15,143.22,2148300
14,1,13,15,165.42,2481300
64,3,12,15,89.23,1338450
54,3,12,15,85.0,1275000
44,3,12,15,85.43,1281450
34,3,12,15,84.53,1267950
24,3,12,15,97.23,1458450
14,3,12,15,84.05,1260750
64,2,12,15,91.21,1368150
54,2,12,15,95.44,1431600
44,2,12,15,97.82,1467300
34,2,12,15,104.08,1561200
24,2,12,15,104.62,1569300
14,2,12,15,96.18,1442700
64,1,12,15,147.06,2205900
54,1,12,15,146.68,2200200
44,1,12,15,142.94,2144100
34,1,12,15,147.86,2217900
24,1,12,15,155.9,2338500
14,1,12,15,162.2,2433000
64,3,11,15,129.26,1938900
54,3,11,15,99.53,1492950
44,3,11,15,93.52,1402800
34,3,11,15,97.04,1455600
24,3,11,15,107.07,1606050
14,3,11,15,93.52,1402800
64,2,11,15,120.91,1813650
54,2,11,15,112.78,1691700
44,2,11,15,98.15,1472250
34,2,11,15,114.8,1722000
24,2,11,15,111.53,1672950
14,2,11,15,91.67,1375050
64,1,11,15,146.96,2204400
54,1,11,15,145.17,2177550
44,1,11,15,163.77,2456550
34,1,11,15,172.93,2593950
24,1,11,15,156.44,2346600
14,1,11,15,167.47,2512050
64,3,10,15,89.21,1338150
54,3,10,15,91.12,1366800
44,3,10,15,81.93,1228950
34,3,10,15,86.99,1304850
24,3,10,15,87.11,1306650
14,3,10,15,87.7,1315500
64,2,10,15,107.97,1619550
54,2,10,15,107.53,1612950
44,2,10,15,93.29,1399350
34,2,10,15,98.96,1484400
24,2,10,15,105.01,1575150
14,2,10,15,105.84,1587600
64,1,10,15,165.33,2479950
54,1,10,15,157.01,2355150
44,1,10,15,142.76,2141400
34,1,10,15,167.26,2508900
24,1,10,15,154.65,2319750
14,1,10,15,148.57,2228550
64,3,9,15,85.71,1285650
54,3,9,15,104.81,1572150
44,3,9,15,90.0,1350000
34,3,9,15,84.14,1262100
24,3,9,15,89.41,1341150
14,3,9,15,91.44,1371600
64,2,9,15,99.75,1496250
54,2,9,15,98.28,1474200
44,2,9,15,103.2,1548000
34,2,9,15,106.52,1597800
24,2,9,15,108.01,1620150
14,2,9,15,93.27,1399050
64,1,9,15,134.81,2022150
54,1,9,15,118.3,1774500
44,1,9,15,126.19,1892850
34,1,9,15,119.27,1789050
24,1,9,15,133.75,2006250
14,1,9,15,170.16,2552400
64,3,8,15,67.01,1005150
54,3,8,15,80.3,1204500
44,3,8,15,93.48,1402200
34,3,8,15,87.99,1319850
24,3,8,15,78.29,1174350
14,3,8,15,80.27,1204050
64,2,8,15,100.99,1514850
54,2,8,15,93.28,1399200
44,2,8,15,99.26,1488900
34,2,8,15,104.62,1569300
24,2,8,15,91.1,1366500
14,2,8,15,89.13,1336950
64,1,8,15,128.6,1929000
54,1,8,15,124.55,1868250
44,1,8,15,129.86,1947900
34,1,8,15,131.56,1973400
24,1,8,15,127.01,1905150
14,1,8,15,138.95,2084250
64,3,7,15,64.37,965550
54,3,7,15,77.74,1166100
44,3,7,15,67.96,1019400
34,3,7,15,86.64,1299600
24,3,7,15,78.31,1174650
14,3,7,15,82.93,1243950
64,2,7,15,87.44,1311600
54,2,7,15,80.82,1212300
44,2,7,15,93.35,1400250
34,2,7,15,93.47,1402050
24,2,7,15,94.83,1422450
14,2,7,15,100.4,1506000
64,1,7,15,146.05,2190750
54,1,7,15,135.92,2038800
44,1,7,15,134.24,2013600
34,1,7,15,136.07,2041050
24,1,7,15,131.57,1973550
14,1,7,15,156.01,2340150
64,3,6,15,88.73,1330950
54,3,6,15,83.17,1247550
44,3,6,15,80.44,1206600
34,3,6,15,84.45,1266750
24,3,6,15,74.72,1120800
14,3,6,15,85.7,1285500
64,2,6,15,103.25,1548750
54,2,6,15,95.15,1427250
44,2,6,15,92.12,1381800
34,2,6,15,97.23,1458450
24,2,6,15,95.14,1427100
14,2,6,15,86.72,1300800
64,1,6,15,174.79,2621850
54,1,6,15,133.86,2007900
44,1,6,15,135.96,2039400
34,1,6,15,157.82,2367300
24,1,6,15,153.11,2296650
14,1,6,15,151.78,2276700
64,3,5,15,74.42,1116300
54,3,5,15,80.97,1214550
44,3,5,15,81.72,1225800
34,3,5,15,69.54,1043100
24,3,5,15,78.64,1179600
14,3,5,15,62.12,931800
64,2,5,15,96.69,1450350
54,2,5,15,89.84,1347600
44,2,5,15,89.32,1339800
34,2,5,15,91.69,1375350
24,2,5,15,99.06,1485900
14,2,5,15,92.45,1386750
64,1,5,15,144.26,2163900
54,1,5,15,151.87,2278050
44,1,5,15,150.5,2257500
34,1,5,15,149.95,2249250
24,1,5,15,151.51,2272650
14,1,5,15,160.49,2407350
64,3,4,15,94.3,1414500
54,3,4,15,92.28,1384200
44,3,4,15,76.71,1150650
34,3,4,15,87.16,1307400
24,3,4,15,69.73,1045950
14,3,4,15,79.55,1193250
64,2,4,15,88.57,1328550
54,2,4,15,95.19,1427850
44,2,4,15,103.18,1547700
34,2,4,15,88.77,1331550
24,2,4,15,95.31,1429650
14,2,4,15,91.31,1369650
64,1,4,15,136.02,2040300
54,1,4,15,122.93,1843950
44,1,4,15,124.56,1868400
34,1,4,15,148.89,2233350
24,1,4,15,132.81,1992150
14,1,4,15,143.86,2157900
64,3,3,15,82.35,1235250
54,3,3,15,94.47,1417050
44,3,3,15,78.86,1182900
34,3,3,15,68.92,1033800
24,3,3,15,81.51,1222650
14,3,3,15,108.39,1625850
64,2,3,15,86.41,1296150
54,2,3,15,89.41,1341150
44,2,3,15,89.91,1348650
34,2,3,15,74.39,1115850
24,2,3,15,81.23,1218450
14,2,3,15,98.54,1478100
64,1,3,15,116.9,1753500
54,1,3,15,142.88,2143200
44,1,3,15,141.69,2125350
34,1,3,15,139.85,2097750
24,1,3,15,120.59,1808850
14,1,3,15,133.99,2009850
64,3,2,15,80.36,1205400
54,3,2,15,87.75,1316250
44,3,2,15,85.18,1277700
34,3,2,15,79.59,1193850
24,3,2,15,79.26,1188900
14,3,2,15,77.74,1166100
64,2,2,15,99.91,1498650
54,2,2,15,92.23,1383450
44,2,2,15,76.55,1148250
34,2,2,15,90.58,1358700
24,2,2,15,76.03,1140450
14,2,2,15,86.84,1302600
64,1,2,15,129.62,1944300
54,1,2,15,125.34,1880100
44,1,2,15,115.9,1738500
34,1,2,15,131.53,1972950
24,1,2,15,130.78,1961700
14,1,2,15,138.65,2079750
64,3,1,15,79.25,1188750
54,3,1,15,76.66,1149900
44,3,1,15,82.24,1233600
34,3,1,15,91.8,1377000
24,3,1,15,70.42,1056300
14,3,1,15,77.44,1161600
64,2,1,15,83.46,1251900
54,2,1,15,89.31,1339650
44,2,1,15,90.42,1356300
34,2,1,15,88.1,1321500
24,2,1,15,81.54,1223100
14,2,1,15,81.23,1218450
64,1,1,15,128.47,1927050
54,1,1,15,123.35,1850250
44,1,1,15,136.84,2052600
34,1,1,15,122.84,1842600
24,1,1,15,118.18,1772700
14,1,1,15,104.39,1565850
64,3,16,14,83.35,1166900
54,3,16,14,89.44,1252160
44,3,16,14,95.17,1332380
34,3,16,14,111.56,1561840
24,3,16,14,92.65,1297100
14,3,16,14,86.86,1216040
64,2,16,14,113.62,1590680
54,2,16,14,107.45,1504300
44,2,16,14,100.77,1410780
34,2,16,14,106.37,1489180
24,2,16,14,104.46,1462440
14,2,16,14,117.43,1644020
64,1,16,14,165.76,2320640
54,1,16,14,158.66,2221240
44,1,16,14,151.69,2123660
34,1,16,14,153.71,2151940
24,1,16,14,168.09,2353260
14,1,16,14,154.63,2164820
64,3,15,14,88.75,1242500
54,3,15,14,84.1,1177400
44,3,15,14,88.4,1237600
34,3,15,14,88.2,1234800
24,3,15,14,67.65,947100
14,3,15,14,83.58,1170120
64,2,15,14,108.88,1524320
54,2,15,14,91.03,1274420
44,2,15,14,111.12,1555680
34,2,15,14,116.16,1626240
24,2,15,14,98.44,1378160
14,2,15,14,105.95,1483300
64,1,15,14,154.77,2166780
54,1,15,14,151.98,2127720
44,1,15,14,158.46,2218440
34,1,15,14,141.25,1977500
24,1,15,14,152.04,2128560
14,1,15,14,139.2,1948800
64,3,14,14,78.96,1105440
54,3,14,14,105.17,1472380
44,3,14,14,97.02,1358280
34,3,14,14,81.74,1144360
24,3,14,14,82.7,1157800
14,3,14,14,77.72,1088080
64,2,14,14,117.54,1645560
54,2,14,14,118.95,1665300
44,2,14,14,99.13,1387820
34,2,14,14,109.05,1526700
24,2,14,14,96.9,1356600
14,2,14,14,99.67,1395380
64,1,14,14,145.41,2035740
54,1,14,14,156.13,2185820
44,1,14,14,140.43,1966020
34,1,14,14,138.74,1942360
24,1,14,14,172.06,2408840
14,1,14,14,145.25,2033500
64,3,13,14,91.02,1274280
54,3,13,14,89.3,1250200
44,3,13,14,71.13,995820
34,3,13,14,89.99,1259860
24,3,13,14,89.06,1246840
14,3,13,14,79.21,1108940
64,2,13,14,114.87,1608180
54,2,13,14,121.18,1696520
44,2,13,14,89.2,1248800
34,2,13,14,94.93,1329020
24,2,13,14,94.89,1328460
14,2,13,14,97.8,1369200
64,1,13,14,146.86,2056040
54,1,13,14,133.94,1875160
44,1,13,14,139.27,1949780
34,1,13,14,162.68,2277520
24,1,13,14,156.69,2193660
14,1,13,14,181.5,2541000
64,3,12,14,90.23,1263220
54,3,12,14,84.08,1177120
44,3,12,14,81.91,1146740
34,3,12,14,67.42,943880
24,3,12,14,74.47,1042580
14,3,12,14,72.13,1009820
64,2,12,14,89.29,1250060
54,2,12,14,96.06,1344840
44,2,12,14,98.22,1375080
34,2,12,14,100.39,1405460
24,2,12,14,114.75,1606500
14,2,12,14,111.63,1562820
64,1,12,14,152.97,2141580
54,1,12,14,138.0,1932000
44,1,12,14,130.71,1829940
34,1,12,14,145.2,2032800
24,1,12,14,141.72,1984080
14,1,12,14,131.44,1840160
64,3,11,14,80.8,1131200
54,3,11,14,83.93,1175020
44,3,11,14,78.04,1092560
34,3,11,14,88.29,1236060
24,3,11,14,80.29,1124060
14,3,11,14,81.55,1141700
64,2,11,14,97.66,1367240
54,2,11,14,104.29,1460060
44,2,11,14,100.41,1405740
34,2,11,14,101.21,1416940
24,2,11,14,93.94,1315160
14,2,11,14,100.4,1405600
64,1,11,14,181.96,2547440
54,1,11,14,176.24,2467360
44,1,11,14,148.6,2080400
34,1,11,14,140.86,1972040
24,1,11,14,138.12,1933680
14,1,11,14,127.35,1782900
64,3,10,14,87.17,1220380
54,3,10,14,83.6,1170400
44,3,10,14,90.53,1267420
34,3,10,14,84.87,1188180
24,3,10,14,90.89,1272460
14,3,10,14,84.46,1182440
64,2,10,14,99.93,1399020
54,2,10,14,89.64,1254960
44,2,10,14,91.07,1274980
34,2,10,14,87.55,1225700
24,2,10,14,81.92,1146880
14,2,10,14,96.14,1345960
64,1,10,14,134.43,1882020
54,1,10,14,141.9,1986600
44,1,10,14,141.26,1977640
34,1,10,14,133.78,1872920
24,1,10,14,155.48,2176720
14,1,10,14,158.28,2215920
64,3,9,14,88.35,1236900
54,3,9,14,78.87,1104180
44,3,9,14,86.17,1206380
34,3,9,14,75.54,1057560
24,3,9,14,89.08,1247120
14,3,9,14,84.25,1179500
64,2,9,14,99.75,1396500
54,2,9,14,88.05,1232700
44,2,9,14,92.25,1291500
34,2,9,14,105.58,1478120
24,2,9,14,97.33,1362620
14,2,9,14,87.34,1222760
64,1,9,14,141.96,1987440
54,1,9,14,126.56,1771840
44,1,9,14,136.06,1904840
34,1,9,14,123.85,1733900
24,1,9,14,146.69,2053660
14,1,9,14,152.96,2141440
64,3,8,14,92.2,1290800
54,3,8,14,90.57,1267980
44,3,8,14,79.66,1115240
34,3,8,14,66.48,930720
24,3,8,14,71.57,1001980
14,3,8,14,71.29,998060
64,2,8,14,80.89,1132460
54,2,8,14,78.77,1102780
44,2,8,14,77.97,1091580
34,2,8,14,90.44,1266160
24,2,8,14,104.86,1468040
14,2,8,14,103.35,1446900
64,1,8,14,148.05,2072700
54,1,8,14,133.96,1875440
44,1,8,14,133.65,1871100
34,1,8,14,129.92,1818880
24,1,8,14,151.73,2124220
14,1,8,14,166.48,2330720
64,3,7,14,79.26,1109640
54,3,7,14,80.73,1130220
44,3,7,14,61.37,859180
34,3,7,14,81.3,1138200
24,3,7,14,83.4,1167600
14,3,7,14,86.77,1214780
64,2,7,14,101.01,1414140
54,2,7,14,83.71,1171940
44,2,7,14,98.77,1382780
34,2,7,14,92.51,1295140
24,2,7,14,74.48,1042720
14,2,7,14,93.32,1306480
64,1,7,14,144.93,2029020
54,1,7,14,134.03,1876420
44,1,7,14,131.46,1840440
34,1,7,14,116.81,1635340
24,1,7,14,120.93,1693020
14,1,7,14,135.65,1899100
64,3,6,14,77.03,1078420
54,3,6,14,83.94,1175160
44,3,6,14,81.71,1143940
34,3,6,14,78.23,1095220
24,3,6,14,70.26,983640
14,3,6,14,79.81,1117340
64,2,6,14,95.79,1341060
54,2,6,14,97.76,1368640
44,2,6,14,103.06,1442840
34,2,6,14,96.09,1345260
24,2,6,14,96.82,1355480
14,2,6,14,100.08,1401120
64,1,6,14,160.92,2252880
54,1,6,14,157.81,2209340
44,1,6,14,159.05,2226700
34,1,6,14,161.85,2265900
24,1,6,14,141.04,1974560
14,1,6,14,120.8,1691200
64,3,5,14,67.96,951440
54,3,5,14,80.17,1122380
44,3,5,14,75.13,1051820
34,3,5,14,74.94,1049160
24,3,5,14,66.5,931000
14,3,5,14,71.97,1007580
64,2,5,14,78.41,1097740
54,2,5,14,82.29,1152060
44,2,5,14,82.99,1161860
34,2,5,14,82.92,1160880
24,2,5,14,84.36,1181040
14,2,5,14,86.01,1204140
64,1,5,14,132.12,1849680
54,1,5,14,124.74,1746360
44,1,5,14,139.87,1958180
34,1,5,14,145.07,2030980
24,1,5,14,138.5,1939000
14,1,5,14,151.3,2118200
64,3,4,14,76.23,1067220
54,3,4,14,76.16,1066240
44,3,4,14,58.59,820260
34,3,4,14,70.28,983920
24,3,4,14,71.1,995400
14,3,4,14,77.82,1089480
64,2,4,14,74.77,1046780
54,2,4,14,80.37,1125180
44,2,4,14,88.01,1232140
34,2,4,14,99.26,1389640
24,2,4,14,77.31,1082340
14,2,4,14,89.83,1257620
64,1,4,14,118.15,1654100
54,1,4,14,117.76,1648640
44,1,4,14,122.72,1718080
34,1,4,14,120.1,1681400
24,1,4,14,110.2,1542800
14,1,4,14,126.46,1770440
64,3,3,14,74.08,1037120
54,3,3,14,61.64,862960
44,3,3,14,73.2,1024800
34,3,3,14,61.8,865200
24,3,3,14,72.53,1015420
14,3,3,14,71.96,1007440
64,2,3,14,100.39,1405460
54,2,3,14,82.01,1148140
44,2,3,14,90.1,1261400
34,2,3,14,78.01,1092140
24,2,3,14,91.18,1276520
14,2,3,14,116.31,1628340
64,1,3,14,149.78,2096920
54,1,3,14,136.82,1915480
44,1,3,14,146.87,2056180
34,1,3,14,148.9,2084600
24,1,3,14,156.22,2187080
14,1,3,14,156.17,2186380
64,3,2,14,84.42,1181880
54,3,2,14,75.95,1063300
44,3,2,14,75.56,1057840
34,3,2,14,76.92,1076880
24,3,2,14,68.24,955360
14,3,2,14,79.83,1117620
64,2,2,14,82.78,1158920
54,2,2,14,83.35,1166900
44,2,2,14,75.58,1058120
34,2,2,14,87.35,1222900
24,2,2,14,76.25,1067500
14,2,2,14,90.76,1270640
64,1,2,14,116.64,1632960
54,1,2,14,117.71,1647940
44,1,2,14,146.66,2053240
34,1,2,14,148.4,2077600
24,1,2,14,145.27,2033780
14,1,2,14,151.25,2117500
64,3,1,14,83.92,1174880
54,3,1,14,78.97,1105580
44,3,1,14,78.17,1094380
34,3,1,14,59.01,826140
24,3,1,14,58.85,823900
14,3,1,14,76.43,1070020
64,2,1,14,80.67,1129380
54,2,1,14,77.95,1091300
44,2,1,14,77.23,1081220
34,2,1,14,80.0,1120000
24,2,1,14,82.0,1148000
14,2,1,14,79.72,1116080
64,1,1,14,132.6,1856400
54,1,1,14,111.94,1567160
44,1,1,14,110.04,1540560
34,1,1,14,128.22,1795080
24,1,1,14,144.81,2027340
14,1,1,14,130.18,1822520
64,3,16,13,91.05,1183650
54,3,16,13,108.9,1415700
44,3,16,13,114.46,1487980
34,3,16,13,100.03,1300390
24,3,16,13,89.99,1169870
